-1,-18.254626159622283
3,-6.7417
5,-3.0281
7,-1.7581
8,-1.9710
9,-5.6431
10,-3.3744
11,-4.9499
19,-6.7417
151,-6.0485
164,-2.3979
167,-3.8513
168,-6.7417
173,-5.3554
261,-6.7417
286,-4.9499
288,-1.3572
289,-6.0485
299,-6.7417
304,-6.7417
307,-6.7417
309,-4.7958
318,-6.0485
320,-4.1026
363,-6.7417
364,-4.5445
366,-5.1323
368,-6.7417
453,-5.6431
460,-6.7417
466,-6.7417
503,-5.6431
555,-6.7417
560,-6.7417
786,-6.7417
824,-6.0485
902,-3.5228
1190,-6.0485
1281,-6.7417
1282,-6.7417
1283,-5.3554
1285,-3.8513
1287,-5.3554
1288,-5.1323
1290,-6.7417
1298,-6.7417
1306,-5.6431
1311,-6.0485
1312,-6.0485
1314,-6.0485
1315,-6.0485
1316,-2.9350
