-1,-20.382323624853747
2,-5.6113
5,-5.4354
6,-5.4682
7,-5.4354
8,-5.6913
9,-8.1762
10,-4.1599
11,-7.7708
12,-7.2600
19,-6.2303
20,-7.2600
23,-8.1762
33,-6.6722
35,-6.9235
36,-7.4831
37,-8.1762
39,-8.1762
43,-7.0776
51,-6.7900
54,-8.8694
148,-8.8694
151,-7.7708
156,-7.2600
164,-7.2600
173,-8.8694
261,-4.3261
262,-4.0987
268,-8.8694
273,-8.8694
275,-8.1762
279,-5.0408
307,-1.2107
310,-8.8694
345,-8.8694
359,-8.8694
364,-8.8694
368,-7.0776
384,-6.7900
398,-8.1762
400,-8.8694
435,-8.8694
440,-8.8694
452,-8.1762
458,-8.1762
460,-8.1762
469,-7.7708
470,-8.8694
472,-8.8694
473,-2.2533
480,-5.5372
481,-4.7263
482,-7.0776
515,-7.2600
555,-5.7784
556,-6.5668
560,-5.9250
570,-8.8694
597,-7.2600
599,-4.8991
603,-5.9250
604,-8.8694
605,-7.2600
606,-7.0776
608,-8.8694
610,-3.1623
617,-7.0776
619,-3.0001
620,-8.8694
621,-7.4831
622,-4.9182
625,-3.1137
675,-7.7708
679,-5.7784
681,-6.9235
683,-6.1613
687,-4.9982
689,-6.3845
727,-8.8694
731,-6.4715
733,-7.2600
735,-5.3430
740,-8.1762
742,-8.8694
754,-8.1762
756,-8.8694
758,-7.4831
762,-8.1762
764,-8.8694
766,-6.2303
767,-8.8694
768,-7.0776
772,-2.8779
776,-8.8694
778,-8.1762
780,-5.1805
784,-8.1762
786,-2.2668
788,-3.6932
810,-8.1762
814,-8.8694
815,-6.6722
817,-5.6913
818,-5.6913
823,-6.7900
824,-6.0968
829,-5.0627
830,-4.6647
832,-6.6722
833,-7.2600
919,-8.8694
1200,-8.1762
1281,-5.4037
1282,-6.7900
1283,-3.9206
1285,-3.5319
1287,-5.3729
1288,-4.7751
1289,-7.2600
1290,-8.8694
1291,-7.7708
1298,-8.8694
1302,-6.5668
1306,-7.4831
1310,-5.2318
1313,-8.1762
1314,-7.4831
1315,-7.4831
1316,-6.1613
