-1,-23.56869252879941
2,-8.0668
3,-8.4182
5,-5.1920
6,-6.4354
7,-6.2476
8,-4.1533
9,-7.4811
10,-3.8560
11,-6.9620
12,-10.6695
13,-9.6579
15,-11.3626
19,-4.1049
20,-9.2226
21,-10.2640
23,-10.4463
31,-12.0558
33,-5.7962
34,-10.1099
35,-5.1723
36,-9.5709
37,-6.9438
39,-7.2517
43,-4.8030
50,-6.3322
51,-6.1262
52,-7.5899
54,-12.0558
66,-9.2832
67,-10.4463
90,-12.0558
105,-12.0558
113,-11.3626
114,-12.0558
129,-12.0558
130,-12.0558
145,-12.0558
146,-12.0558
147,-6.0769
148,-4.3013
149,-4.5109
151,-2.4601
152,-12.0558
153,-12.0558
154,-10.6695
155,-10.2640
156,-5.9622
164,-6.2812
167,-7.1358
168,-11.3626
169,-11.3626
173,-8.2716
174,-11.3626
177,-12.0558
179,-9.7532
188,-11.3626
193,-10.4463
199,-12.0558
214,-12.0558
215,-10.9572
216,-12.0558
234,-11.3626
239,-11.3626
248,-12.0558
257,-3.4539
261,-3.3057
262,-8.0304
263,-9.8585
264,-9.0112
266,-8.2491
268,-8.8777
271,-11.3626
275,-7.5232
276,-12.0558
279,-8.1239
283,-12.0558
284,-12.0558
288,-6.5343
289,-10.9572
291,-9.4908
293,-12.0558
297,-4.2104
299,-9.5709
301,-10.4463
304,-11.3626
307,-9.2832
308,-4.1518
311,-9.6579
312,-12.0558
314,-10.6695
316,-9.0600
317,-10.9572
318,-10.9572
326,-11.3626
327,-12.0558
329,-8.9647
330,-6.8910
331,-9.7532
332,-12.0558
335,-12.0558
337,-7.9953
338,-7.7120
339,-8.7599
341,-7.6863
344,-11.3626
346,-9.8585
348,-8.4182
354,-12.0558
355,-3.8864
358,-10.4463
359,-4.1772
363,-9.5709
364,-8.0668
366,-8.4448
368,-1.9863
370,-12.0558
383,-7.7250
384,-12.0558
399,-10.9572
403,-11.3626
430,-12.0558
435,-10.4463
444,-10.9572
451,-11.3626
452,-3.6762
453,-3.2739
454,-4.5664
455,-5.3662
457,-4.4838
458,-3.0628
459,-8.5593
460,-3.7201
461,-12.0558
462,-11.3626
463,-6.1531
466,-5.6228
472,-12.0558
473,-7.9286
487,-11.3626
491,-9.4908
500,-10.9572
501,-8.3181
502,-8.6546
503,-6.7983
504,-8.1846
505,-10.9572
507,-10.4463
508,-8.7977
514,-9.4908
515,-11.3626
516,-12.0558
543,-11.3626
549,-10.9572
555,-7.4210
556,-10.9572
557,-9.4908
558,-10.6695
559,-8.4182
560,-5.8000
563,-9.7532
567,-10.6695
570,-8.7599
573,-8.8777
577,-9.7532
580,-7.6490
583,-10.6695
584,-12.0558
585,-12.0558
586,-9.4167
587,-9.4167
588,-10.9572
597,-9.0600
599,-6.1025
600,-10.9572
602,-11.3626
603,-9.4908
604,-10.2640
605,-7.6991
606,-7.2851
608,-7.8363
610,-4.8696
612,-12.0558
617,-7.4606
618,-12.0558
619,-4.5020
620,-9.2226
621,-8.4182
622,-5.5307
623,-7.9449
624,-7.9953
625,-3.6605
630,-11.3626
635,-9.7532
675,-9.2832
679,-6.4068
681,-9.5709
683,-7.2517
685,-9.8585
687,-5.2078
688,-12.0558
689,-6.4760
690,-10.1099
692,-9.7532
696,-7.7931
698,-10.6695
700,-9.1654
702,-10.2640
704,-7.3284
706,-7.9286
715,-12.0558
721,-11.3626
723,-8.9647
724,-12.0558
725,-9.9763
726,-12.0558
727,-7.7931
728,-8.9647
729,-8.7977
731,-7.0929
732,-9.2832
733,-7.0385
734,-9.4167
735,-5.3489
736,-8.9203
738,-6.4068
739,-10.2640
740,-8.7236
741,-10.9572
742,-5.3624
743,-7.2936
746,-9.4908
750,-8.6885
751,-9.8585
752,-10.6695
754,-8.4448
756,-8.6885
757,-12.0558
758,-6.8247
759,-8.3669
760,-8.9203
762,-7.2037
763,-8.9647
764,-7.4210
765,-10.9572
766,-5.5470
767,-6.9083
768,-6.7879
770,-11.3626
772,-4.2667
774,-7.3462
776,-8.3181
778,-8.3669
780,-6.2268
782,-10.2640
784,-8.4448
786,-3.8699
788,-5.1069
792,-9.5709
797,-10.6695
798,-12.0558
799,-9.7532
810,-12.0558
811,-10.2640
814,-8.6546
815,-9.9763
816,-10.9572
817,-6.2719
818,-8.1239
819,-11.3626
820,-8.9647
821,-12.0558
823,-7.4811
824,-7.9953
826,-9.3477
827,-11.3626
829,-5.1223
830,-6.7230
831,-8.7236
832,-6.5835
833,-7.3829
919,-12.0558
930,-10.1099
940,-9.0600
991,-12.0558
1001,-12.0558
1007,-11.3626
1053,-9.2832
1197,-11.3626
1199,-12.0558
1203,-9.5709
1281,-4.6836
1282,-5.2977
1283,-3.5549
1284,-8.3181
1285,-2.7917
1287,-3.5178
1288,-4.1697
1289,-5.9920
1290,-7.5125
1291,-6.4685
1292,-7.3462
1293,-7.3022
1294,-7.8363
1295,-7.6613
1296,-11.3626
1298,-9.7532
1299,-10.4463
1300,-12.0558
1302,-9.4167
1305,-9.8585
1306,-4.6718
1307,-11.3626
1308,-10.9572
1309,-10.4463
1310,-8.3922
1311,-8.3669
1312,-12.0558
1313,-12.0558
1314,-4.0979
1315,-5.9577
1316,-5.0401
1317,-10.4463
1318,-12.0558
