-1,-20.032116659049137
2,-5.8111
3,-4.6480
5,-4.8816
6,-4.7125
7,-6.2166
8,-6.5733
9,-7.1329
10,-2.8493
11,-5.4281
19,-4.2287
20,-8.5192
29,-6.9098
31,-8.5192
33,-7.8260
35,-6.4397
36,-8.5192
37,-6.4397
39,-7.4206
43,-5.8801
45,-7.4206
50,-8.5192
51,-7.1329
104,-8.5192
148,-2.2501
149,-8.5192
151,-4.8303
153,-8.5192
154,-7.1329
155,-8.5192
156,-6.9098
157,-7.1329
163,-7.4206
164,-5.6860
167,-6.7274
173,-8.5192
205,-7.8260
234,-8.5192
257,-6.5733
261,-6.2166
262,-7.1329
263,-8.5192
265,-8.5192
268,-6.2166
269,-8.5192
273,-6.2166
275,-6.4397
279,-5.2611
283,-8.5192
284,-3.1962
285,-7.1329
291,-6.9098
293,-8.5192
303,-8.5192
307,-5.2234
308,-6.2166
316,-7.1329
322,-8.5192
327,-8.5192
330,-7.8260
333,-6.9098
338,-8.5192
341,-8.5192
346,-8.5192
349,-7.8260
359,-4.7815
360,-7.8260
366,-5.4281
368,-3.4629
433,-5.9542
435,-2.0285
439,-7.4206
440,-8.5192
452,-8.5192
453,-4.3145
458,-6.5733
460,-6.5733
465,-7.4206
473,-8.5192
484,-8.5192
491,-8.5192
501,-8.5192
502,-8.5192
503,-8.5192
506,-6.1213
507,-8.5192
546,-8.5192
555,-7.1329
558,-8.5192
559,-8.5192
560,-3.7485
563,-8.5192
570,-4.7815
583,-7.8260
588,-8.5192
599,-6.9098
602,-8.5192
603,-8.5192
604,-6.9098
605,-8.5192
606,-7.8260
610,-5.0852
619,-4.9638
620,-8.5192
622,-5.1519
623,-8.5192
625,-3.7918
679,-6.5733
681,-8.5192
683,-7.8260
687,-6.2166
688,-8.5192
689,-7.1329
702,-8.5192
706,-8.5192
731,-7.1329
733,-6.1213
734,-8.5192
735,-5.9542
737,-7.8260
738,-6.5733
739,-8.5192
740,-6.9098
741,-6.3220
742,-5.0852
743,-8.5192
746,-7.4206
748,-7.4206
750,-7.4206
751,-8.5192
756,-8.5192
758,-8.5192
759,-8.5192
762,-7.4206
764,-6.4397
766,-6.7274
767,-7.1329
772,-3.9041
774,-6.7274
776,-6.2166
778,-8.5192
780,-6.7274
782,-7.8260
784,-8.5192
786,-5.3411
788,-5.1180
817,-5.6288
820,-8.5192
823,-5.2234
824,-7.4206
829,-6.1213
830,-8.5192
832,-6.2166
873,-7.8260
930,-7.8260
993,-8.5192
1281,-4.4587
1282,-4.2425
1283,-3.6594
1284,-6.3220
1285,-1.7090
1287,-4.1004
1288,-3.8371
1289,-5.2234
1290,-6.5733
1291,-5.6288
1292,-7.8260
1293,-6.7274
1294,-7.1329
1295,-4.6905
1298,-7.8260
1301,-8.5192
1302,-5.8111
1305,-8.5192
1306,-5.1870
1310,-6.9098
1313,-8.5192
1314,-4.8556
1315,-4.5679
1316,-5.4747
