-1,-24.013036190671148
2,-9.2812
3,-8.2234
4,-10.4207
5,-4.4177
6,-5.0448
7,-4.1956
8,-2.4026
9,-6.7700
10,-4.1254
11,-7.3702
19,-6.5785
20,-10.1975
21,-10.4207
22,-10.8907
24,-9.7921
30,-10.3029
31,-9.9352
35,-8.8625
36,-12.5001
37,-10.0152
39,-8.0458
43,-7.2852
44,-11.8070
45,-11.8070
50,-12.5001
51,-10.3029
52,-12.5001
66,-10.4207
114,-10.7083
118,-11.8070
125,-11.1138
131,-11.4015
147,-11.8070
148,-8.6500
149,-11.8070
151,-5.2768
152,-12.5001
154,-9.4091
155,-6.0355
156,-6.7765
158,-11.8070
164,-4.7061
167,-5.6911
168,-7.8557
169,-9.8611
171,-12.5001
173,-4.7841
174,-7.5656
175,-11.8070
177,-10.1975
179,-8.2516
182,-7.3353
183,-8.7389
184,-8.4058
185,-11.4015
189,-10.8907
199,-10.4207
200,-12.5001
202,-11.8070
203,-6.3347
204,-6.0720
210,-11.4015
221,-11.8070
225,-11.8070
226,-11.8070
228,-10.1022
232,-9.4556
234,-11.8070
238,-10.3029
239,-11.8070
255,-11.4015
257,-5.4844
259,-12.5001
260,-10.3029
261,-7.3643
262,-5.8193
264,-8.5881
265,-9.7275
266,-10.5542
267,-10.3029
268,-10.1975
269,-6.6890
270,-5.6065
272,-10.8907
275,-4.9542
276,-8.6083
277,-11.4015
278,-12.5001
279,-6.2178
280,-9.4091
281,-9.0036
282,-6.2216
283,-11.8070
284,-9.2420
288,-4.5800
289,-8.1057
291,-4.8112
292,-11.1138
294,-11.1138
295,-10.8907
297,-4.4475
298,-10.7083
299,-4.5556
300,-10.5542
301,-5.6671
302,-10.1022
304,-5.6146
307,-7.1918
308,-6.6624
309,-3.2274
310,-9.6669
311,-10.4207
312,-8.6934
314,-11.1138
315,-8.8625
316,-5.3557
317,-7.5514
318,-10.7083
319,-7.7294
320,-9.6669
321,-11.4015
322,-8.8892
326,-12.5001
330,-6.5812
331,-6.2775
332,-7.9050
333,-11.8070
338,-4.8287
339,-11.8070
340,-12.5001
341,-11.4015
343,-12.5001
344,-5.4701
345,-12.5001
346,-11.4015
347,-12.5001
348,-6.5893
349,-7.9675
351,-7.7043
352,-12.5001
353,-11.4015
354,-5.5071
355,-5.6004
358,-11.4015
359,-4.6212
361,-10.8907
363,-9.2043
364,-5.9958
365,-10.3029
366,-9.4556
367,-12.5001
368,-8.6083
370,-10.3029
375,-12.5001
383,-7.5801
399,-9.9352
400,-8.2234
433,-12.5001
435,-9.6669
436,-10.7083
437,-11.1138
444,-11.8070
449,-12.5001
452,-5.1044
453,-8.0342
454,-11.4015
455,-6.4791
457,-10.5542
458,-7.2068
459,-10.8907
460,-7.6023
462,-11.8070
463,-7.3072
466,-11.1138
469,-11.8070
473,-9.6669
474,-12.5001
475,-12.5001
481,-9.1679
483,-12.5001
484,-12.5001
487,-10.5542
491,-10.3029
503,-9.9352
504,-9.4556
506,-9.0036
507,-10.8907
508,-8.4397
510,-12.5001
513,-9.1679
514,-8.6715
515,-5.6259
516,-10.7083
517,-7.5585
523,-11.8070
525,-12.5001
530,-10.3029
538,-7.7210
539,-4.8794
540,-10.1975
541,-7.1968
543,-10.7083
546,-9.1328
547,-8.4571
549,-9.3221
554,-11.1138
555,-9.6097
556,-10.1022
557,-11.4015
558,-6.7963
559,-11.8070
560,-5.1019
573,-12.5001
580,-11.8070
583,-10.4207
586,-12.5001
599,-10.8907
603,-10.5542
606,-10.4207
608,-10.5542
610,-10.3029
619,-9.0344
622,-8.1181
625,-7.9151
679,-10.3029
683,-10.5542
685,-11.4015
687,-10.1022
689,-10.0152
696,-10.4207
711,-12.5001
723,-12.5001
728,-12.5001
731,-9.9352
733,-9.5557
734,-12.5001
735,-8.6083
738,-9.8611
740,-11.8070
742,-10.7083
743,-12.5001
746,-11.4015
750,-10.7083
751,-12.5001
754,-11.1138
758,-12.5001
759,-11.4015
762,-6.9549
763,-12.5001
764,-7.9675
766,-9.6669
767,-9.5557
772,-8.5111
774,-11.1138
776,-8.8625
778,-12.5001
780,-10.1022
782,-10.8907
784,-10.8907
786,-7.6879
788,-9.2420
811,-11.8070
814,-10.8907
817,-10.5542
818,-11.4015
823,-11.4015
829,-10.1022
830,-10.5542
831,-12.5001
832,-10.8907
870,-12.5001
876,-10.4207
879,-10.8907
897,-11.1138
901,-11.1138
919,-11.1138
920,-12.5001
925,-10.0152
930,-11.4015
936,-10.8907
937,-12.5001
942,-12.5001
962,-11.1138
1009,-9.1679
1019,-11.8070
1059,-11.8070
1063,-11.8070
1186,-11.4015
1187,-11.4015
1190,-11.8070
1239,-12.5001
1281,-6.7071
1282,-7.0153
1283,-3.6977
1284,-7.2220
1285,-1.6844
1287,-4.4957
1288,-2.9970
1289,-5.1136
1290,-5.7655
1291,-5.8962
1292,-5.7751
1293,-4.9047
1294,-5.8395
1295,-6.4020
1296,-10.0152
1297,-12.5001
1298,-6.7507
1299,-9.4556
1300,-11.4015
1301,-9.6097
1302,-6.1957
1304,-7.4962
1305,-12.5001
1306,-5.1802
1309,-7.9893
1310,-1.6028
1311,-7.3821
1312,-3.5204
1313,-3.1725
1314,-3.9082
1315,-6.0883
1316,-4.2237
1318,-11.4015
