-1,-19.41319150173793
5,-3.8749
7,-5.5977
8,-4.5681
10,-5.1277
11,-6.5140
19,-4.3449
33,-7.9003
164,-4.6422
171,-3.1467
179,-7.2071
257,-7.9003
273,-6.8017
275,-7.2071
288,-7.9003
304,-6.1085
307,-0.1679
309,-7.9003
359,-6.8017
360,-6.2908
433,-7.2071
435,-5.8208
440,-7.9003
516,-6.5140
625,-7.2071
758,-7.2071
776,-6.8017
786,-4.8092
833,-7.2071
876,-6.1085
1187,-7.9003
1281,-5.2612
1282,-7.9003
1283,-6.5140
1285,-5.3353
1288,-7.9003
1291,-7.9003
1292,-7.2071
1306,-7.9003
1313,-7.9003
1315,-7.9003
1316,-5.8208
1318,-7.9003
