-1,-21.39196662460143
2,-6.9346
3,-6.8833
5,-4.7792
6,-5.8717
7,-5.1786
8,-5.4723
9,-7.1710
10,-3.7522
11,-6.0949
19,-7.3141
24,-9.8790
31,-8.7804
35,-9.1859
39,-8.7804
43,-9.1859
54,-9.8790
55,-9.8790
67,-6.9346
85,-9.8790
106,-8.7804
114,-7.3141
147,-9.8790
148,-6.4451
151,-6.0289
154,-9.1859
156,-7.5765
163,-6.8345
164,-4.2955
167,-7.2400
168,-8.4927
173,-9.1859
179,-8.7804
199,-9.8790
257,-9.8790
261,-6.0949
262,-5.9278
263,-9.8790
264,-8.7804
267,-9.1859
269,-9.8790
270,-9.1859
273,-8.4927
275,-6.3825
279,-6.5468
284,-9.1859
288,-5.6024
289,-7.9331
291,-7.1065
292,-9.8790
297,-9.1859
299,-7.3941
304,-8.7804
307,-5.3792
308,-6.2155
309,-7.3141
310,-9.8790
311,-8.4927
318,-6.2681
326,-8.7804
338,-9.1859
341,-9.8790
344,-9.8790
348,-9.8790
349,-8.7804
355,-9.1859
359,-5.0750
363,-6.4451
364,-8.4927
366,-8.4927
368,-7.2400
370,-5.8717
371,-9.1859
428,-9.8790
433,-9.1859
435,-4.3107
436,-7.7996
437,-7.4811
439,-8.7804
446,-9.8790
449,-9.8790
451,-8.7804
452,-9.8790
453,-5.2639
454,-8.4927
455,-9.1859
457,-8.4927
458,-7.3141
460,-5.9670
466,-8.7804
469,-8.7804
473,-7.6818
475,-8.7804
480,-9.1859
483,-8.7804
485,-9.8790
487,-7.9331
491,-8.7804
503,-7.1065
506,-0.3381
507,-5.4723
508,-7.6818
510,-8.0873
512,-9.1859
513,-5.9278
514,-6.7435
515,-3.5583
516,-8.2696
517,-6.7880
530,-8.4927
532,-9.8790
543,-9.8790
546,-7.7996
550,-9.8790
555,-8.4927
557,-9.8790
558,-8.0873
560,-6.8833
586,-9.8790
602,-9.8790
606,-9.8790
610,-9.8790
617,-9.8790
619,-8.7804
622,-8.4927
625,-7.3941
679,-9.1859
681,-6.6602
687,-9.1859
728,-7.9331
731,-7.9331
733,-9.8790
735,-8.2696
742,-8.4927
759,-9.8790
762,-9.8790
766,-9.8790
772,-8.4927
776,-7.6818
780,-9.8790
782,-9.8790
786,-7.9331
817,-9.8790
823,-9.1859
824,-9.8790
829,-9.1859
870,-9.8790
876,-6.8345
878,-9.8790
879,-9.8790
886,-9.8790
899,-9.8790
901,-9.8790
915,-9.8790
919,-9.1859
921,-9.8790
925,-7.4811
930,-5.4364
936,-9.8790
962,-8.4927
977,-9.1859
993,-8.4927
1009,-6.5468
1014,-9.8790
1021,-9.1859
1044,-9.8790
1096,-9.1859
1117,-9.8790
1119,-9.1859
1143,-9.1859
1203,-9.8790
1281,-4.4854
1282,-5.1084
1283,-6.3825
1285,-3.9103
1287,-7.4811
1288,-5.6164
1289,-5.6743
1290,-8.4927
1291,-5.6305
1292,-7.7996
1293,-8.2696
1295,-9.1859
1298,-7.3941
1299,-9.8790
1300,-8.4927
1301,-9.8790
1302,-3.5949
1304,-6.2155
1306,-7.3141
1308,-9.8790
1309,-9.8790
1310,-7.7996
1311,-9.1859
1312,-6.0078
1313,-7.6818
1314,-8.0873
1315,-7.4811
1316,-4.8356
