-1,-16.716932152047022
2,-5.2040
3,-4.5109
5,-4.5109
7,-3.0068
8,-4.5109
10,-1.5931
31,-5.2040
51,-5.2040
54,-4.1054
84,-3.8177
151,-5.2040
156,-3.4122
164,-5.2040
265,-4.5109
286,-5.2040
304,-4.1054
307,-5.2040
368,-3.5946
428,-5.2040
444,-5.2040
460,-5.2040
507,-5.2040
516,-5.2040
586,-5.2040
595,-5.2040
603,-4.5109
610,-5.2040
622,-5.2040
625,-5.2040
632,-5.2040
683,-4.5109
776,-4.1054
930,-4.5109
1282,-3.4122
1283,-3.8177
1285,-1.3539
1287,-4.5109
1288,-4.5109
1289,-3.1246
1290,-5.2040
1302,-3.8177
1310,-5.2040
1313,-5.2040
1316,-3.8177
