4	四	1295		452	-11.0000
4	❹	1295		452	-15.2000
4		1295		452	-10.0000
4	４	1295		452	-15.0000
4	⒋	1295		452	-16.3000
4	Ⅳ	1295		452	-16.1000
4	④	1295		452	-15.1000
4	₄	1295		452	-17.2000
4	⑷	1295		452	-20.0000
4	⁴	1295		452	-17.1000
4	ⅳ	1295		452	-16.2000
