3	３	1295		452	-15.0000
3		1295		452	-10.0000
3	₃	1295		452	-17.2000
3	三	1295		452	-11.0000
3	⑶	1295		452	-20.0000
3	❸	1295		452	-15.2000
3	Ⅲ	1295		452	-16.1000
3	ⅲ	1295		452	-16.2000
3	⒊	1295		452	-16.3000
3	③	1295		452	-15.1000
3	³	1295		452	-17.1000
