6	六	1295		452	-11.0000
6	❻	1295		452	-15.2000
6	Ⅵ	1295		452	-16.1000
6	⑹	1295		452	-20.0000
6	⁶	1295		452	-17.1000
6	ⅵ	1295		452	-16.2000
6	⑥	1295		452	-15.1000
6	₆	1295		452	-17.2000
6	⒍	1295		452	-16.3000
6		1295		452	-10.0000
6	６	1295		452	-15.0000
