1		1295		452	-10.0000
1	ⅰ	1295		452	-16.2000
1	⒈	1295		452	-16.3000
1	一	1295		452	-11.0000
1	１	1295		452	-15.0000
1	⑴	1295		452	-20.0000
1	❶	1295		452	-15.2000
1	Ⅰ	1295		452	-16.1000
1	₁	1295		452	-17.2000
1	①	1295		452	-15.1000
1	¹	1295		452	-17.1000
