0	⁰	1295		452	-17.1000
0	零	1295		452	-11.0000
0	⓪	1295		452	-15.1000
0	₀	1295		452	-17.2000
0		1295		452	-10.0000
0	⓿	1295		452	-15.2000
0	〇	1295		452	-12.0000
0	０	1295		452	-15.0000
