2	②	1295		452	-15.1000
2	Ⅱ	1295		452	-16.1000
2		1295		452	-10.0000
2	二	1295		452	-11.0000
2	₂	1295		452	-17.2000
2	²	1295		452	-17.1000
2	⑵	1295		452	-20.0000
2	❷	1295		452	-15.2000
2	ⅱ	1295		452	-16.2000
2	⒉	1295		452	-16.3000
2	２	1295		452	-15.0000
