8	Ⅷ	1295		452	-16.2000
8	ⅷ	1295		452	-16.1000
8	８	1295		452	-15.0000
8	⑻	1295		452	-20.0000
8	❽	1295		452	-15.2000
8	⒏	1295		452	-16.3000
8		1295		452	-10.0000
8	₈	1295		452	-17.2000
8	八	1295		452	-11.0000
8	⁸	1295		452	-17.1000
8	⑧	1295		452	-15.1000
